"Year","time_block","Location","Territory","Block","he","sampling_method","ID","Acarina","Araneae","Auchenorrhyncha","Chilopoda","Coleoptera","Dermaptera","Diptera","Entomobryomorpha","Heteroptera","Hymenoptera","Isopoda","Lepidoptera","Neuroptera","Opiliones","Orthoptera","Psocoptera","Sternorrhyncha","Thysanoptera","Thysanura"
2012,2,"BC","2","1","SANI","canopy","BC_2_SANI_1",0,1.8133837308874,5.16684171317996,0,5.02731471758705,0,4.58762733231288,0,0,81.4990748525439,0,0,0,0,0,0.34690296421145,0.0598,0.0951291123551196,0
2012,2,"BC","2","1","SANI","ground","BC_2_SANI_1",0,21.465116268271,1.20138293510067,0,17.8971491218468,0,0.77209189371923,0.0048,0,5.65403382925866,140.444117796137,0,1.59817526984073,0,0,0,0,0,0
2012,2,"BC","2","2","ARCA","canopy","BC_2_ARCA_2",0,7.17149174307827,3.52988987109502,0,0.745390698765234,0,0,0,2.47373896664301,4.53093590688145,0,11.617784386788,0,0,0,0.74283580810242,0,0,0
2012,2,"BC","2","2","ARCA","ground","BC_2_ARCA_2",0,0.512702421602929,0,0,0.745390698765234,0,0,0,1.63583956908214,2.63841847253908,2.55729129077461,0,0,0,0,0,0,0,0
2012,2,"BC","2","2","BARE","canopy","BC_2_BARE_2",0,1.30068130928447,0,0,0.255565982128644,0,0,0,0,18.3750134998383,0,0,0,0,0,0,0,0,5.49931548373057
2012,2,"BC","2","2","BARE","ground","BC_2_BARE_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"BC","2","2","BRSP","canopy","BC_2_BRSP_2",0,14.595803478,0,0,0.886279662210658,0,0,0,5.15959658115368,0,0,0,0,0,0,0,0,0,0
2012,2,"BC","2","2","BRSP","ground","BC_2_BRSP_2",0,0,0,0,0,0,0,0,0,9.54287550659692,0,0,0,0,0,0,0,0,0
2012,2,"BC","2","2","ERFA","canopy","BC_2_ERFA_2",0,6.31683780474912,1.03404925238923,0,24.3423541275676,0,0.113493377233828,0,14.3633935140898,23.4858873379754,0,0.38840867649477,0,0,0,0,0,0,0
2012,2,"BC","2","2","ERFA","ground","BC_2_ERFA_2",0.053,4.60039630386703,0,0,0.716188833736496,0,0.596531937606103,0,0,0.610576789661687,32.8473622484229,0,0,7.52565091630297,0,0,0,0.0071,0
2012,2,"BC","2","2","EXGR","canopy","BC_2_EXGR_2",0.406800104607166,16.0342567723681,2.50126888141592,0,9.39431679102928,0,0,0,0.219747026598099,3.60246862494238,0,0,0,0,5.17698291816688,0,0,0,0
2012,2,"BC","2","2","EXGR","ground","BC_2_EXGR_2",0,30.5652044037867,0,0,0.460622851607852,0,0,0,0,2.27875315448393,0,0,0,0,4.31582386265016,0,0,0,0
2012,2,"BC","2","2","NAGR","canopy","BC_2_NAGR_2",0.694512369179108,11.6324023184044,1.45530488707932,0,7.31138663655524,0,0.443858561255982,0,3.33472603256698,7.78443740327112,0,5.32745943537732,0,0,0,0,0.799073326846551,0,0
2012,2,"BC","2","2","NAGR","ground","BC_2_NAGR_2",0.930209449058206,1.30068130928447,0.727652443539659,0,0.511131964257288,0,0.277257341806905,0.0338269914668397,0,8.59718881664726,7.05214728117943,0,0,0.346173993290097,0,0,0,0.0269610348263145,0
2012,2,"BC","2","2","OPLI","canopy","BC_2_OPLI_2",0,1.40508130928447,0.727652443539659,0,31.6807748958554,0,4.59405185334107,0,0.400329065064269,2.02954703225596,1.64961854337182,0,0,0,0,0,0,0,0
2012,2,"BC","2","2","OPLI","ground","BC_2_OPLI_2",0.164512369179108,18.7525995599951,1.88991736705944,0,11.5135436736073,0,0,0.0482404319404363,0,6.4738721183907,0,0,0,0,0.462071230321323,0,0,0,0
2012,2,"BC","2","2","RHIN","canopy","BC_2_RHIN_2",0.053,1.04240980338107,0.142330961208698,0,0.37514769795337,0,0.431945183138446,0,0,0.610576789661687,0,0,0,0,0,0.728132616246218,0,0,0
2012,2,"BC","2","2","RHIN","ground","BC_2_RHIN_2",0,3.03055465452925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"BC","2","2","SANI","canopy","BC_2_SANI_2",0,0,0,0,9.97082106003186,0,1.72778073255379,0,0,13.118286103735,0,0,0,0,0,0.0425,90.9067964886779,0,0
2012,2,"BC","2","2","SANI","ground","BC_2_SANI_2",0.0376328450014008,0.512702421602929,0,0,0,0,1.46236275044719,0.0051755389375962,6.37349883191077,14.1219948220168,38.4066876271487,0,0,0,0,0,0,0,0
2012,2,"BC","4","1","ARCA","canopy","BC_4_ARCA_1",0,4.78961937409023,8.79659125267345,0,0,0,0,0.0024,2.94203960406488,3.40949733804562,0,13.9000472852253,0,0,0,0,0.120304677878785,0.0142,0
2012,2,"BC","4","1","ARCA","ground","BC_4_ARCA_1",0,9.7612206578955,1.1882949555453,0,0.255565982128644,0,0,0,0,65.9656789661687,45.2123891023546,0,0,0,0,0,0,0,0
2012,2,"BC","4","1","BARE","canopy","BC_4_BARE_1",0,0,0,0,0,0,0.163763964573077,0,0,0,0,0,0,0,0,0,0,0,0.687414435466322
2012,2,"BC","4","1","BARE","ground","BC_4_BARE_1",0,9.70622140768392,0,0,0,0,0,0,2.57979829057684,18.6594703225596,12.2783598567677,0,0,0,0,0,0,0,0
2012,2,"BC","4","1","BRSP","canopy","BC_4_BRSP_1",0,0.617102421602929,1.45530488707932,0,3.81769793128432,0,0,0,13.5315709704017,4.5267042146048,0,0,0,0,1.7771499835271,0,0,0.0210843693995803,0
2012,2,"BC","4","1","BRSP","ground","BC_4_BRSP_1",0,2.51785223292632,0,3.03052411307141,0.041,0,0.514238560372275,0.0144,0.10141161134269,6.10576789661687,5.25651257558828,0,0,0,0,0.0136647857614502,0,0,0
2012,2,"BC","4","1","ERFA","canopy","BC_4_ERFA_1",0,4.2294462283854,2.87773106869507,0,17.6134325614501,0,0.52331468361381,0,8.29863750414083,370.821067181426,0,0.689357597401859,0,0,0,0,0,0,0
2012,2,"BC","4","1","ERFA","ground","BC_4_ERFA_1",0.053,0,0,0,0,0,0.0822933772338285,0,0,183.526510261248,40.4617167160425,0,0,0,0,0,0,0,0
2012,2,"BC","4","1","EXGR","canopy","BC_4_EXGR_1",0.424,8.05254188215467,16.3347135339017,0,25.9316252635939,0,0,0,2.64799829057684,4.91717162702301,0,1.74091274510969,0,0,0,0,0,0,0
2012,2,"BC","4","1","EXGR","ground","BC_4_EXGR_1",0.868432949608567,10.4007694448001,0,0,3.19578980026515,0,0.288563964573077,0.0077633084063943,0,1.96323697283826,0.0101,0,0,0,0,0,0,0,0
2012,2,"BC","4","1","NAGR","canopy","BC_4_NAGR_1",2.80521293450441,10.592982771048,3.60236285028408,0,2.22373736840832,0,0.163763964573077,0,1.3070322612949,19.1170968933532,0,0,0,0,0,0,0.360914033636356,0,0
2012,2,"BC","4","1","NAGR","ground","BC_4_NAGR_1",0.106,20.572385724447,1.00781182395377,0,0.460622851607852,0,0.816730368044308,0,0,18.7033058571773,0,0,0,0,0,0,0,0,0
2012,2,"BC","4","1","OPLI","canopy","BC_4_OPLI_1",0,0.264853690889069,0,0,19.7946207081152,0,9.48801314813688,0,0,43.2808416125725,0,0,0,0,0,0,0,0,0
2012,2,"BC","4","1","OPLI","ground","BC_4_OPLI_1",0,12.3650281327554,11.1172576623822,0,7.21895867254117,0,1.46585443183149,0.0613518271832946,0,61.0576789661687,0.0725188120939147,0,0,0,0,0,0,0,0
2012,2,"BC","4","1","RHIN","canopy","BC_4_RHIN_1",0,0,0,0,0,0,0.194963964573077,0,0,2.79892054838394,0,0,0,0,0,0,0,0,0
2012,2,"BC","4","1","RHIN","ground","BC_4_RHIN_1",0,18.4220730362106,0,0,14.062529374153,0,2.69915850586267,0,0,13.1920923626954,0,0,0,0,3.55429996705419,0,0,0,0
2012,2,"BC","4","1","SANI","canopy","BC_4_SANI_1",0,1.12065068861861,1.88991736705944,0,2.41614964764992,0,2.38132754411609,0,0.10141161134269,195.425963058437,0,0,1.26239660520369,0,0,0,96.8387200262704,0,0
2012,2,"BC","4","1","SANI","ground","BC_4_SANI_1",0,2.51785223292632,0,0,0.255565982128644,0,0.163763964573077,0,0,1.83173036898506,153.49765866915,0,0,4.42233416261609,0,0,0.0598,0,0
2012,2,"BC","4","2","ARCA","canopy","BC_4_ARCA_2",0,1.12065068861861,17.180080633718,0,0.255565982128644,0,0.163763964573077,0,0,0.353473362741615,0,0,0,0,0,0,0,0,0
2012,2,"BC","4","2","ARCA","ground","BC_4_ARCA_2",0.11540821125035,4.33123596381372,4.50705005243212,0,0.255565982128644,0,0.163763964573077,0.0519844050932841,0,26.3841847253908,0,0.525777573853914,0,0,0,0,0.120304677878785,0,0
2012,2,"BC","4","2","BARE","canopy","BC_4_BARE_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"BC","4","2","BARE","ground","BC_4_BARE_2",0.371,6.38757142723964,2.15993854635019,0,0,0,1.46585443183149,0,0,26.3841847253908,0,0,0,0,0,0,0.0598,0,0
2012,2,"BC","4","2","BRSP","canopy","BC_4_BRSP_2",0.0094082112503502,0,0,0,0.745390698765234,0,0,0,0,0,0,0,0,0,0,0,0.240609355757571,0,0
2012,2,"BC","4","2","BRSP","ground","BC_4_BRSP_2",0.198695946678408,10.4007694448001,0,0,0.255565982128644,0,0,0,0,7.91525541761723,0,0,0,0,0,0,0,0,0
2012,2,"BC","4","2","ERFA","canopy","BC_4_ERFA_2",0,4.71547247080265,2.46633535519977,0,2.51716787294879,0,2.04667126842128,0,0.523981860626168,394.782235608775,0,0,0,0,0,0,0,0,0
2012,2,"BC","4","2","ERFA","ground","BC_4_ERFA_2",0.298568976105361,0.512702421602929,0,0,0.511131964257288,0,3.73900462213241,0,0,55.5672899991655,0,0,0,0,0,0,0,0,0
2012,2,"BC","4","2","EXGR","canopy","BC_4_EXGR_2",0.304695946678408,0.986356112491998,0,0,0.358745147474179,0,0,0,0.341,2.63841847253908,0,0,0,0,0,0,0.120304677878785,0,0
2012,2,"BC","4","2","EXGR","ground","BC_4_EXGR_2",0.410695946678408,0,0,0,424.304601822633,0,1.48411899971977,0,0,176.812344803606,11.8443937795464,0,0,0,0,0,0.0598,0,0
2012,2,"BC","4","2","NAGR","canopy","BC_4_NAGR_2",0.106,2.81417283395302,2.80766569026549,0,0.750295395906741,0,0,0,0,0.932973516127979,0,0.525777573853914,0.553411924489283,0,0,0,4.99158711515141,0,0
2012,2,"BC","4","2","NAGR","ground","BC_4_NAGR_2",0.0624082112503502,1.85302265274575,1.43228610281054,0,0.716188833736496,0,0,0,0,26.3841847253908,25.1496417969232,0,0,0,0,0,0,0,0
2012,2,"BC","4","2","OPLI","canopy","BC_4_OPLI_2",0,1.40508130928447,1.43228610281054,0,13.2508194325863,0,0.163763964573077,0,0,21.1017774812063,0,0,0,0,0,0,0.120304677878785,0,0
2012,2,"BC","4","2","OPLI","ground","BC_4_OPLI_2",0,6.38757142723964,0,0,0.255565982128644,0,0.443035771361402,0,0,118.728831264258,28.2512707035411,0,0,0,237.47651844111,0,0.120304677878785,0,0
2012,2,"BC","4","2","RHIN","canopy","BC_4_RHIN_2",0,72.3942590607086,0,0,0,0,1.13930217629318,0,0,3.24899526220076,0,0,0,0,0,0.085,0,0.0071,0
2012,2,"BC","4","2","RHIN","ground","BC_4_RHIN_2",0,4.8335156102271,3.03105857774908,0,0.511131964257288,0,0.431945183138446,0,0,28.1515515390988,0,0,0,0,0,0,0,0,0
2012,2,"BC","4","2","SANI","canopy","BC_4_SANI_2",0,0,2.42189855837599,0,0,0,0,0,0,65.3081461289585,0,0.689357597401859,0,0,0,0.255,132.335145666664,0,0
2012,2,"BC","4","2","SANI","ground","BC_4_SANI_2",0.820760181556105,0.1044,0,0,365.681449997169,0,0,0,0,10.0863161598164,7.07234728117943,0,0,0,0,0,27.819945005265,0,0.0747
2012,2,"BC","5","1","ARCA","canopy","BC_5_ARCA_1",0.291391893356816,5.72332252830706,9.44968704264472,0,0.460622851607852,0,0.0822933772338285,0,4.65087899582589,13.1977400810197,0,0,0,0,0,0.0425,0,0,0
2012,2,"BC","5","1","ARCA","ground","BC_5_ARCA_1",0.053,29.8411131323892,0,0,1.38186855482356,0,0.327527929146153,0,0,38.2127460078116,5.30883138768219,0,0,0,0,0,0.0598,0,0
2012,2,"BC","5","1","BARE","canopy","BC_5_BARE_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","1","BARE","ground","BC_5_BARE_1",0,0,0,0,0.745390698765234,0,0,0,0.219747026598099,5.77600045427444,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","1","BRSP","canopy","BC_5_BRSP_1",0,3.29971499458256,0,0,15.8268010255852,0,0,0,0.10141161134269,11.0138238397478,0,0,0,0,0,0.0425,0.197549937452624,0,0
2012,2,"BC","5","1","BRSP","ground","BC_5_BRSP_1",2.00236374445667,38.1509885375252,8.52472351451007,0,18.6638470682327,0,0.0822933772338285,0,0.10141161134269,7.91525541761723,21.9243832580652,0,0,0,11.3144401121465,0,0,0,0
2012,2,"BC","5","1","ERFA","canopy","BC_5_ERFA_1",0,0.855796997729539,2.92396661944867,0,13.990552483033,0,4.51175847610724,0,2.49888506737323,441.791839770011,0,1.10158889677537,0,0,0,0,0,0,0
2012,2,"BC","5","1","ERFA","ground","BC_5_ERFA_1",0,0,0,0,2.76373710964711,0,0.163763964573077,0,0,39.5762770880861,10.7907498219569,0,0,0,0.462071230321323,0,0,0,0
2012,2,"BC","5","1","EXGR","canopy","BC_5_EXGR_1",0,4.20277004919972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","1","EXGR","ground","BC_5_EXGR_1",0,0,0,0,20.3574607563681,0,0,0,0,2.63841847253908,0,0,0,0,123.853414272563,0,0,0,0
2012,2,"BC","5","1","NAGR","canopy","BC_5_NAGR_1",0.16840821125035,1.69352214533441,2.42189855837599,0,2.04452785702915,0,0,0,0,7.75529818910063,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","1","NAGR","ground","BC_5_NAGR_1",0.463695946678408,27.5398368916104,0,0,0.716188833736496,0,0.163763964573077,0.0024,0,0.964050152403302,3.11168486051568,0,0,0,0,0,0,0,0
2012,2,"BC","5","1","OPLI","canopy","BC_5_OPLI_1",0,0,0,0,0,0,0,0,0,51.9014044816929,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","1","OPLI","ground","BC_5_OPLI_1",0,26.7656744250128,0,0,0,0,0,0,0,2.96252054838394,0,0,0,0,0.986671031480023,0,0,0,0
2012,2,"BC","5","1","RHIN","canopy","BC_5_RHIN_1",0,2.11787634363482,0,0,0.921245703215704,0,0.0822933772338285,0,0,30.5082085498143,0,0,0,0,0,0.297257450122795,0,0,0
2012,2,"BC","5","1","RHIN","ground","BC_5_RHIN_1",0.053,11.3712915781027,0,0,126.528720319619,0,0.163763964573077,0,5.15959658115368,12.5385267141476,274.765228005,0,0,0,0,0,0,0,0
2012,2,"BC","5","1","SANI","canopy","BC_5_SANI_1",0,0.855796997729539,0,0,2.41202710074617,0,0.0822933772338285,0,0,8.52201329195319,0,0,0,0,0,0.743451442511555,0.197549937452624,0,0
2012,2,"BC","5","1","SANI","ground","BC_5_SANI_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","2","ARCA","canopy","BC_5_ARCA_2",0,2.88980345461889,4.7164082858163,0,0.511131964257288,0,0,0,0.10141161134269,2.27875315448393,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","2","ARCA","ground","BC_5_ARCA_2",0.765546163461073,0.512702421602929,0,0,297.774473868439,0,0.0059441648383251,0,0,5.16808309862956,3.11168486051568,0,0,0,0,0,0,0,0.982588277859465
2012,2,"BC","5","2","BARE","canopy","BC_5_BARE_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","2","BARE","ground","BC_5_BARE_2",0.212,1.9177837308874,0,0,0,0,0.163763964573077,0.0213084915016369,0,3.95762770880861,11.8443937795464,0,0,0,0,0,0,0,0
2012,2,"BC","5","2","BRSP","canopy","BC_5_BRSP_2",0,3.13107000034709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8274210090907,0,0
2012,2,"BC","5","2","BRSP","ground","BC_5_BRSP_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","2","ERFA","canopy","BC_5_ERFA_2",0,2.89543245612682,0.280159380414109,0,5.23904213897733,0,0,0,81.0310704377736,239.583211543002,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","2","ERFA","ground","BC_5_ERFA_2",0,7.4129762704455,1.43228610281054,0,0,0,0,0,0,2.63841847253908,102.454295702554,0,0,0,0,0,0,0,0
2012,2,"BC","5","2","EXGR","canopy","BC_5_EXGR_2",0,6.38757142723964,0,0,2.07589066210455,0,0,0,0,21.3931959318786,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","2","EXGR","ground","BC_5_EXGR_2",0,0,0,0,0,0,0,0,0,0,13.4069198971688,0,0,0,0,0,0,0,0
2012,2,"BC","5","2","NAGR","canopy","BC_5_NAGR_2",0,0,1.45530488707932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","2","NAGR","ground","BC_5_NAGR_2",0.11540821125035,6.08397189013512,0,0,0,0,0.163763964573077,0,0,12.0408543868804,30.2059508671789,0,0.955099266475818,0,0,0,0,0,0
2012,2,"BC","5","2","OPLI","canopy","BC_5_OPLI_2",0,2.51785223292632,0,0,15.2181875860236,0,2.26721332272422,0,0,21.3931959318786,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","2","OPLI","ground","BC_5_OPLI_2",0,2.60136261856895,0,0,0.255565982128644,0,0,0,0,1.31920923626954,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","2","RHIN","canopy","BC_5_RHIN_2",0,2.32608615249033,0,0,0.97175481586514,0,0,0,1.94352269347208,5.22897728478816,0,0.880775366601201,0,0,0,0.132182826100035,0,0,0
2012,2,"BC","5","2","RHIN","ground","BC_5_RHIN_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"BC","5","2","SANI","canopy","BC_5_SANI_2",0,0,0,0,0.921245703215704,0,0.0822933772338285,0,0,0,0,0,0,0,0,0,0.215651892057685,0,0
2012,2,"BC","5","2","SANI","ground","BC_5_SANI_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"SCR","1","1","ARCA","canopy","SCR_1_ARCA_1",0,0,1.68545882448794,0,2.33841438709154,0,0,0,0.839823118260468,27.0220153044405,0,0,0,0,0,0,0.499320666120202,0,0
2012,2,"SCR","1","1","ARCA","ground","SCR_1_ARCA_1",0,9.10008813551563,0,0,104.398624407875,0,0,0,0,118.728831264258,219.289342994904,0,0,0,0,0,0,0,0
2012,2,"SCR","1","1","BARE","canopy","SCR_1_BARE_1",0,0,0,0,0,0,1.46585443183149,0,0,18.6594703225596,0,0,0,0,0,0,0,0,0
2012,2,"SCR","1","1","BARE","ground","SCR_1_BARE_1",0,179.647796093468,0,0,0,0,0,0,0,186.594703225596,79.1284861782759,0,0,0,0,0,0,0,0
2012,2,"SCR","1","1","BRSP","canopy","SCR_1_BRSP_1",0,0.264853690889069,1.88991736705944,0,0.511131964257288,0,0.859571669637562,0,12.4515493251415,4.6648675806399,0,0,0,0,0,0,2.23244652859835,0,0
2012,2,"SCR","1","1","BRSP","ground","SCR_1_BRSP_1",0,89.1062397138114,0,0,6.85927022917658,0,1.46585443183149,0,5.42516729354175,186.594703225596,57.9786336689397,0,0,0,0,0,0,0,0
2012,2,"SCR","1","1","ERFA","canopy","SCR_1_ERFA_1",0,1.85302265274575,0.280159380414109,0,1.20601355037309,0,7.75496242445282,0,100.381330838261,215.106690892055,0,0,0,0,0,0,0.120304677878785,0,0
2012,2,"SCR","1","1","ERFA","ground","SCR_1_ERFA_1",0,53.0955518213779,0,0,188.328362449912,0,2.26721332272422,0,0,540.881434588835,449.989585539935,0,0,0,0,0,0,0,0
2012,2,"SCR","1","1","EXGR","canopy","SCR_1_EXGR_1",0,0.529707381778137,0,0,5.36374653883844,0,0.246057341806905,0,0.10141161134269,7.85002384916539,0,0,0.235071673031062,0,0,0.08253731201138,0,0,0
2012,2,"SCR","1","1","EXGR","ground","SCR_1_EXGR_1",0,20.5992819274144,0,0,0,0,0.431945183138446,0,0,55.9784109676787,30.5259419129437,0,0,0,0,0,0,0,0
2012,2,"SCR","1","1","NAGR","canopy","SCR_1_NAGR_1",0.053,0,0.560318760828218,0,2.68820029862317,0,0,0,0.0341,5.59784109676787,0,0,0,0,0,0,0,0,0
2012,2,"SCR","1","1","NAGR","ground","SCR_1_NAGR_1",0,39.4345689769269,0,0,35.7762079982615,0.191203152594136,0,0,0,83.9676164515181,222.50239209412,0,0,0,0,0,0,0,0
2012,2,"SCR","1","1","OPLI","canopy","SCR_1_OPLI_1",0,70.0577501330287,0,0,8.17009582138883,0,0.431945183138446,0,0,3.40949733804562,0,1.10158889677537,0,0,0,0,0,0,0
2012,2,"SCR","1","1","OPLI","ground","SCR_1_OPLI_1",0.0282246337510506,0.529707381778137,0,0,46.3784818843264,0,5.21584484869477,0.0106542457508184,0.10141161134269,466.530593598607,158.639400050742,0,0,0,0,0,0,6.83914596732964,0
2012,2,"SCR","1","1","RHIN","canopy","SCR_1_RHIN_1",0,0,0,0,0,0,7.40332366111828,0,45.2591525554022,0.1636,0,0,0,0,0,0.08253731201138,0.197549937452624,0,0
2012,2,"SCR","1","1","RHIN","ground","SCR_1_RHIN_1",0,17.0605083801239,0,0,87.3567751442069,1.72258434954278,0,0,0,37.3189406451192,135.404354271322,0,0,0,5.17698291816688,0,0,0,0
2012,2,"SCR","1","1","SANI","canopy","SCR_1_SANI_1",0,0,0,0,1.20601355037309,0,0,0,0,237.796176541835,0,0,0,0,0,0,107.382723491501,0,0
2012,2,"SCR","1","1","SANI","ground","SCR_1_SANI_1",0,2.11787634363482,0,0,108.41506623265,0,1.13884347642589,0.000187769468798099,0,195.924438386876,831.382347211108,0,0,0,0,0,0.138406632483846,0,0
2012,2,"SCR","1","2","ARCA","canopy","SCR_1_ARCA_2",0,1.30068130928447,89.2599349611621,0,0,0,0.624547330082211,0.0306759135916473,10.5945259550303,374.454395565133,0,0,0,0,0,0,2.58549355757571,0,0
2012,2,"SCR","1","2","ARCA","ground","SCR_1_ARCA_2",0.0376328450014008,0,3.04177761915887,0,0,0,6.54249386588567,0.00870215575038479,0.00529158468263005,933.137116127979,276.025112511192,0,0,0,0,0,0,0,0
2012,2,"SCR","1","2","BARE","canopy","SCR_1_BARE_2",0,0,0,0,0,0,0.0822933772338285,0,0,6.53081461289585,0,0,0,0,0,0,0,0,0
2012,2,"SCR","1","2","BARE","ground","SCR_1_BARE_2",0.1248164225007,81.8595115048734,0,0,2.42959278013202,0,1.05649251322066,0,0,19.9524212915647,96.3625122608703,0,0,0,0.285698515186617,0,0,0,0
2012,2,"SCR","1","2","BRSP","canopy","SCR_1_BRSP_2",0,0,0,0,0.255565982128644,0,0,0,16.0013620786174,0,0,0,0,0,0,0.08253731201138,0,0,0
2012,2,"SCR","1","2","BRSP","ground","SCR_1_BRSP_2",0.0282246337510506,66.524262298766,1.88991736705944,0,2.99078980026515,15.2792135135994,0.0312,0.0072,0.0341,24.4669071210852,126.865144244166,0,0,0,0,0.0136647857614502,0,0,0
2012,2,"SCR","1","2","ERFA","canopy","SCR_1_ERFA_2",0,1.95742265274575,0,0,102.856897061507,0,7.72374311319438,0,0.422570249283479,169.541997534741,0,0,0,0,0,0,0,0,0
2012,2,"SCR","1","2","ERFA","ground","SCR_1_ERFA_2",0.187224633751051,49.6643352245281,2.37436690003024,0,235.332286233806,0,0.143214201425454,0.0048,0,1399.81374755471,584.606590812381,0,0,0,0,0,0.156508587088907,0,0
2012,2,"SCR","1","2","EXGR","canopy","SCR_1_EXGR_2",0,31.8143263790123,0,0,8.69095029319227,0,0.194963964573077,0,0.219747026598099,14.6613722640722,0,0,0,0,54.4514600647782,0,0.240609355757571,0,0
2012,2,"SCR","1","2","EXGR","ground","SCR_1_EXGR_2",0,64.7432925922579,0,0,32.7177949348875,0,1.84120500716248,0,0,466.48675806399,52.7731474227555,0,0,0,278.644249442121,0,0,0,0
2012,2,"SCR","1","2","NAGR","canopy","SCR_1_NAGR_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,2,"SCR","1","2","NAGR","ground","SCR_1_NAGR_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,2,"SCR","1","2","OPLI","canopy","SCR_1_OPLI_2",0,3.41930910574419,0,0,1.00095668089388,0,1.05453563421064,0,0,2.79892054838394,0,0,0,0,0,0,0,0,0
2012,2,"SCR","1","2","OPLI","ground","SCR_1_OPLI_2",0,30.7831598939691,0,0,15.8917079680186,0,1.29583554941534,0,0,14.9275762580477,1400.7044632497,0,0,0,0.285698515186617,0,0,0,0
2012,2,"SCR","1","2","RHIN","canopy","SCR_1_RHIN_2",0,0.529707381778137,1.71244548322465,0,0.460622851607852,0,0,0,0,9.32973516127979,0,0,0,0,0,0,0.197549937452624,0,0
2012,2,"SCR","1","2","RHIN","ground","SCR_1_RHIN_2",0,0,0,0,159.096102019851,0,0,0,0,14905.7117386604,757.228297014812,0,0,707.591545176908,0,0,0,0,0
2012,2,"SCR","1","2","SANI","canopy","SCR_1_SANI_2",0,0.512702421602929,2.15993854635019,0,15.3339589277186,0,0,0,12.9667446904196,112.469612788087,0,0,0,0,0,0,85.2098977794489,0,0
2012,2,"SCR","1","2","SANI","ground","SCR_1_SANI_2",0,21.465116268271,0,0,202.737594330382,0,0,0.0106542457508184,0,93.2973516127979,794.696333968163,0,0,0,0,0,0.0598,0,0
2012,2,"SCR","2","1","ARCA","canopy","SCR_2_ARCA_1",0,6.13419691951158,13.0299585054885,0,2.2771720962957,0,0,0,0.13551161134269,9.1709384348135,0,0,0,0,2.28494942909683,0.08253731201138,3.16060214466461,0,0
2012,2,"SCR","2","1","ARCA","ground","SCR_2_ARCA_1",0,0,0,0,0,0,0,0,0,0,0,74.1534604021606,0,0,0,0,0,0,0
2012,2,"SCR","2","1","BARE","canopy","SCR_2_BARE_1",0,0,0,0,0,0,0.859571669637562,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"SCR","2","1","BARE","ground","SCR_2_BARE_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,"SCR","2","1","BRSP","canopy","SCR_2_BRSP_1",0,1.02540484320586,0,0,4.67272268274941,0,15.4653989395626,0.0696688615096261,376.145776551113,0,0,0,0,0,0,0,0,0,0
2012,2,"SCR","2","1","BRSP","ground","SCR_2_BRSP_1",0.298568976105361,0,0,0,23.017626866595,0,0.163763964573077,0,6.59324585850887,79.1525541761723,64.2773157224816,0,0,0,0,0,0,0,0
2012,2,"SCR","2","1","ERFA","canopy","SCR_2_ERFA_1",0,2.42133199790308,0,0,40.6380275007483,0,2.06156357954301,0,0.219747026598099,121.862085388564,0,0,0,0,0,0,0.120304677878785,0,0
2012,2,"SCR","2","1","ERFA","ground","SCR_2_ERFA_1",0,0,0,0,43.507273799886,0,0,0,0,1.86594703225596,16.7250847545162,0,0,0,0,0,0,0,0
2012,2,"SCR","2","1","EXGR","canopy","SCR_2_EXGR_1",0,1.9856018409354,0.280159380414109,0,10.3904538299614,0,2.26721332272422,0,1.41609254248404,1.86594703225596,0,0,0,0,0,0,1.20304677878785,0,0
